frame,track_id,class_id,x1,y1,x2,y2,cx,cy
1249,326,2,84.18456,467.85617,92.102165,491.11166,88.143364,491.11166
1249,320,2,49.70501,457.69495,57.286343,480.26123,53.495674,480.26123
1249,335,0,179.50261,421.49744,184.40996,434.36697,181.95628,434.36697
1249,290,2,122.20154,431.22525,130.04622,447.65527,126.12388,447.65527
1249,314,0,246.56529,435.81628,255.05957,450.37994,250.81244,450.37994
1249,317,2,221.20422,449.48312,229.58818,472.93915,225.39621,472.93915
1249,337,2,233.66702,403.0112,238.25734,415.37854,235.96219,415.37854
1250,287,2,161.49031,480.9463,170.22568,504.4814,165.858,504.4814
1250,330,2,68.68663,474.5924,78.24579,496.51102,73.46621,496.51102
1250,331,2,214.48984,451.98605,223.26816,475.09772,218.879,475.09772
1250,327,0,285.99817,403.55017,290.40506,417.70456,288.2016,417.70456
1250,292,2,114.95048,456.17032,124.61886,476.8091,119.78467,476.8091
1250,326,2,84.33834,467.8394,92.139915,491.11078,88.23913,491.11078
1250,320,2,49.73462,457.76538,57.203304,480.20294,53.468964,480.20294
1250,335,0,179.31949,421.50095,184.27321,434.55246,181.79636,434.55246
1250,290,2,122.207924,431.17758,130.05428,447.5961,126.1311,447.5961
1250,317,2,221.69324,449.4616,229.67763,472.85837,225.68542,472.85837
1250,314,0,246.57909,435.82205,255.06436,450.4063,250.82172,450.4063
1250,337,2,233.66273,403.07654,238.25183,415.41794,235.95728,415.41794
1251,330,2,66.5551,476.1179,77.47036,496.91443,72.012726,496.91443
1251,287,2,160.82188,481.17978,169.42274,506.06082,165.12231,506.06082
1251,320,2,48.542877,457.69522,55.72892,480.75436,52.1359,480.75436
1251,327,0,284.7035,403.5192,289.7485,417.12033,287.226,417.12033
1251,335,0,178.55717,422.31262,184.03877,434.69244,181.29797,434.69244
1251,292,2,113.253555,456.62183,122.09288,478.4618,117.67322,478.4618
1251,331,2,212.461,455.05774,221.41321,475.8396,216.9371,475.8396
1251,326,2,81.85976,469.44772,90.795074,490.62323,86.327415,490.62323
1251,317,2,223.27614,448.9484,229.82896,472.0398,226.55255,472.0398
1251,290,2,120.98932,431.73288,127.45479,448.25125,124.22205,448.25125
1252,320,2,47.63979,457.82266,54.842644,481.52527,51.24122,481.52527
1252,330,2,65.49047,475.15952,74.84927,496.89185,70.169876,496.89185
1252,335,0,177.64706,424.03406,183.74072,436.28363,180.6939,436.28363
1252,287,2,159.89684,481.8889,168.31435,506.57104,164.10559,506.57104
1252,331,2,211.36018,454.4993,220.13635,475.2657,215.74826,475.2657
1252,338,2,239.96695,493.71683,247.47955,519.2625,243.72325,519.2625
1252,327,0,283.52805,403.98386,288.70734,416.88345,286.11768,416.88345
1252,292,2,112.16258,457.1695,120.42465,479.29984,116.29362,479.29984
1252,326,2,80.026924,470.31967,87.892746,491.7741,83.95984,491.7741
1252,290,2,119.245766,431.83087,126.49513,449.04056,122.87045,449.04056
1252,317,2,221.91454,448.4612,229.08109,471.26727,225.4978,471.26727
1253,320,2,47.647617,457.8364,54.806534,481.48746,51.227074,481.48746
1253,330,2,65.5342,475.11276,74.81657,497.02267,70.175385,497.02267
1253,287,2,159.8861,481.87778,168.334,506.61627,164.11005,506.61627
1253,335,0,177.74788,424.04584,183.65671,436.21988,180.7023,436.21988
1253,331,2,211.37262,454.57208,220.12686,475.27768,215.74974,475.27768
1253,327,0,283.5484,403.98523,288.6974,416.87625,286.1229,416.87625
1253,338,2,240.03598,493.68637,247.48366,519.25146,243.75983,519.25146
1253,292,2,112.075294,457.16965,120.39902,479.34564,116.23715,479.34564
1253,290,2,119.222946,431.82632,126.55086,448.9942,122.8869,448.9942
1253,326,2,80.03779,470.32068,87.76181,491.83957,83.899796,491.83957
1253,314,2,243.55511,436.10925,248.64984,454.72717,246.10248,454.72717
1253,340,2,230.35847,403.09238,236.48256,417.39767,233.42052,417.39767
1253,339,2,204.89125,423.51086,211.75633,440.1664,208.32379,440.1664
1253,317,2,221.85803,448.566,229.06155,471.37192,225.4598,471.37192
1254,320,2,45.89659,458.16193,53.73996,481.89975,49.818275,481.89975
1254,331,2,209.67076,454.62503,217.9644,474.80484,213.81758,474.80484
1254,287,2,159.53372,482.30374,167.22247,506.93234,163.3781,506.93234
1254,314,2,241.62958,436.25208,246.77481,454.12796,244.2022,454.12796
1254,338,2,238.98601,494.05658,246.33589,519.65814,242.66095,519.65814
1254,292,2,110.7689,457.95575,118.77165,479.3673,114.77028,479.3673
1254,340,2,228.91536,403.45132,234.95442,422.0607,231.93489,422.0607
1254,330,2,64.66011,475.23013,74.716736,498.68033,69.68842,498.68033
1254,335,0,176.77422,424.59625,182.4352,437.98776,179.6047,437.98776
1254,290,2,118.27541,431.34473,126.01216,448.4064,122.14378,448.4064
1254,326,2,78.91415,471.8891,85.74247,491.51178,82.32831,491.51178
1254,327,2,282.31848,403.86505,287.36655,417.1228,284.84253,417.1228
1254,317,2,221.37122,448.52606,228.83556,470.43396,225.1034,470.43396
1255,330,2,62.75499,475.87045,72.69986,499.60883,67.727425,499.60883
1255,320,2,43.729866,459.0682,53.43045,481.27994,48.58016,481.27994
1255,331,2,208.22104,455.2776,217.05919,474.8696,212.6401,474.8696
1255,287,2,158.90659,482.46097,166.37347,506.6742,162.64003,506.6742
1255,292,2,109.71592,457.90878,117.02239,479.21228,113.369156,479.21228
1255,338,2,237.81377,494.89432,244.94717,519.79364,241.38046,519.79364
1255,314,2,240.40952,435.99918,245.29019,453.49582,242.84985,453.49582
1255,342,2,227.52231,403.33447,233.28827,427.97586,230.40529,427.97586
1255,340,2,228.03215,403.37936,234.08147,422.69214,231.05681,422.69214
1255,326,2,77.11751,473.11267,85.120285,490.39108,81.1189,490.39108
1255,290,2,118.15598,430.33044,125.30508,447.52005,121.73053,447.52005
1255,327,2,280.42953,403.5757,286.9758,417.5734,283.70267,417.5734
1255,317,2,219.9107,449.6867,226.5489,470.61035,223.2298,470.61035
1255,341,1,100.962944,395.98178,106.91221,418.36407,103.93758,418.36407
1255,335,0,176.53966,425.5556,181.38905,439.86707,178.96436,439.86707
1256,330,2,61.511917,475.83466,70.5593,500.30835,66.035614,500.30835
1256,287,2,157.31567,483.31528,165.08484,507.2852,161.20026,507.2852
1256,320,2,42.65875,459.20657,53.370487,481.59024,48.014618,481.59024
1256,331,2,207.0472,454.1679,215.45984,475.05685,211.25351,475.05685
1256,326,2,73.922066,472.19565,82.56353,495.73923,78.2428,495.73923
1256,338,2,236.08994,494.25363,244.42517,519.3157,240.25755,519.3157
1256,317,2,219.1567,449.96063,224.71095,470.50797,221.93382,470.50797
1256,340,2,225.35312,404.05463,232.03516,426.1676,228.69414,426.1676
1256,314,2,237.85916,434.89575,244.4355,454.2656,241.14734,454.2656
1256,290,2,117.56899,429.87823,124.78857,447.7285,121.17878,447.7285
1256,341,1,98.40367,392.56616,106.50147,418.164,102.452576,418.164
1256,292,2,108.29508,457.89993,116.90382,478.39282,112.59945,478.39282
1257,330,2,61.513317,475.83746,70.558105,500.3074,66.03571,500.3074
1257,287,2,157.31598,483.31705,165.08328,507.28506,161.19963,507.28506
1257,320,2,42.66109,459.19543,53.362976,481.6035,48.01203,481.6035
1257,331,2,207.0357,454.17285,215.43855,475.01398,211.23712,475.01398
1257,326,2,73.92997,472.19604,82.56055,495.73468,78.245255,495.73468
1257,338,2,236.09027,494.2547,244.4251,519.315,240.25769,519.315
1257,317,2,219.15579,449.95532,224.70978,470.51126,221.93279,470.51126
1257,340,2,225.36487,404.15466,232.06361,426.3162,228.71423,426.3162
1257,314,2,237.8603,434.896,244.43542,454.26486,241.14786,454.26486
1257,290,2,117.56962,429.87735,124.798355,447.7459,121.18399,447.7459
1257,341,1,98.404465,392.52432,106.50555,418.18445,102.455,418.18445
1257,343,2,197.64471,427.10095,203.03772,440.41528,200.34122,440.41528
1257,344,1,97.01021,394.75394,105.06499,421.05365,101.0376,421.05365
1257,292,2,108.28882,457.90723,116.90225,478.36307,112.595535,478.36307
1257,345,2,176.1324,426.2546,181.13512,444.38968,178.63376,444.38968
1258,330,2,59.2571,478.3852,68.3636,502.35825,63.81035,502.35825
1258,320,2,42.3878,459.9038,51.518272,481.00684,46.953033,481.00684
1258,326,2,73.124306,471.82556,81.743256,496.34982,77.43378,496.34982
1258,331,2,205.31078,455.32962,212.7712,474.71796,209.04099,474.71796
1258,287,2,156.57858,483.75223,163.99554,506.84564,160.28706,506.84564
1258,292,2,106.24302,457.46585,114.09694,479.7144,110.16998,479.7144
1258,340,2,224.63089,404.31357,231.2977,426.91675,227.9643,426.91675
1258,343,2,195.71037,427.6911,201.93733,443.27548,198.82385,443.27548
1258,317,2,219.08003,450.17334,224.40834,469.62537,221.74419,469.62537
1258,290,2,116.948044,429.9017,124.29809,448.79733,120.62306,448.79733
1258,344,1,96.8097,394.0302,104.22139,420.45328,100.51555,420.45328
1258,345,2,174.62018,426.65262,180.77193,444.08118,177.69604,444.08118
1258,338,2,233.7487,495.0172,242.3648,519.77905,238.05676,519.77905
1258,314,2,235.67502,436.05405,244.38736,453.3941,240.03119,453.3941
1258,327,2,276.2477,403.50955,284.76437,418.08124,280.50604,418.08124
1258,341,1,98.10742,392.75967,106.36222,417.2156,102.23482,417.2156
1259,330,2,58.103645,480.4686,66.76345,502.5785,62.433548,502.5785
1259,320,2,41.120296,459.22473,50.73125,481.05225,45.925774,481.05225
1259,326,2,72.033676,470.70746,79.96218,494.6519,75.997925,494.6519
1259,331,2,204.55815,453.55875,211.34251,476.48267,207.95033,476.48267
1259,292,2,106.181946,457.62927,113.16295,479.62375,109.67245,479.62375
1259,287,2,155.95088,484.72098,163.5469,506.94675,159.7489,506.94675
1259,314,2,233.70108,435.1494,240.91275,452.88388,237.30692,452.88388
1259,338,2,233.67567,496.0756,241.41049,520.2448,237.54309,520.2448
1259,335,2,173.74411,426.89352,180.77885,443.75748,177.26147,443.75748
1259,290,2,116.47282,430.13797,123.23001,448.76804,119.85141,448.76804
1259,340,2,223.92038,404.73904,230.2242,426.6029,227.0723,426.6029
1259,327,2,276.22943,402.98694,283.37634,418.04282,279.8029,418.04282
1259,317,2,217.8218,450.28284,223.78668,470.48163,220.80423,470.48163
1259,344,1,96.16597,395.3646,102.70531,420.6223,99.43564,420.6223
1260,330,2,58.073467,480.596,66.83523,502.6265,62.454346,502.6265
1260,320,2,40.991806,459.25775,50.73535,481.09616,45.86358,481.09616
1260,326,2,72.08606,470.66,80.05749,494.9016,76.07178,494.9016
1260,331,2,204.57349,453.5635,211.33237,476.575,207.95293,476.575
1260,287,2,155.7939,484.62634,163.34,506.94928,159.56696,506.94928
1260,292,2,106.19595,457.61337,113.15118,479.49988,109.67357,479.49988
1260,340,2,223.09894,405.07642,229.3126,422.8195,226.20578,422.8195
1260,314,2,233.7022,435.09552,240.88734,452.9302,237.29477,452.9302
1260,338,2,233.67094,496.15634,241.33282,520.29724,237.50189,520.29724
1260,335,2,173.74326,426.8692,180.77954,444.19708,177.2614,444.19708
1260,290,2,116.50812,430.20337,123.209885,448.7049,119.859,448.7049
1260,327,2,276.22913,402.94058,283.4061,418.04672,279.81763,418.04672
1260,346,2,223.88123,404.8768,230.2096,426.75934,227.04541,426.75934
1260,317,2,217.82709,450.27643,223.78638,470.45755,220.80673,470.45755
1260,344,1,96.15053,396.02606,102.60807,421.02533,99.3793,421.02533
1261,330,2,56.053764,480.93268,66.1914,503.18832,61.12258,503.18832
1261,326,2,71.558174,470.1843,79.78667,493.5479,75.672424,493.5479
1261,320,2,40.44608,458.61823,49.164684,481.02386,44.80538,481.02386
1261,340,2,222.25221,404.81772,228.16109,422.63373,225.20665,422.63373
1261,331,2,203.32498,454.0204,209.26198,477.1755,206.29349,477.1755
1261,292,2,104.94584,457.7822,111.896225,480.0004,108.421036,480.0004
1261,287,2,154.70662,485.0772,162.54276,507.05338,158.6247,507.05338
1261,335,2,173.07616,426.8,180.74051,445.7914,176.90833,445.7914
1261,338,2,232.3605,496.71744,240.18967,520.4695,236.27509,520.4695
1261,327,0,276.05432,403.08817,281.23587,418.16074,278.64508,418.16074
1261,290,2,115.413376,430.0015,122.6524,448.6537,119.03288,448.6537
1261,314,2,231.48415,433.68573,239.76628,453.04926,235.62521,453.04926
1261,344,1,95.443275,394.55316,101.89908,418.65613,98.67117,418.65613
1261,317,2,216.01996,450.02606,223.35254,471.11072,219.68625,471.11072
1262,330,2,56.17345,480.96548,66.201965,503.1729,61.187706,503.1729
1262,340,2,222.01602,404.80035,228.07709,423.00305,225.04655,423.00305
1262,326,2,71.46618,470.12698,79.789696,493.67038,75.62794,493.67038
1262,320,2,40.350426,458.69638,49.176662,481.06577,44.763542,481.06577
1262,331,2,203.33846,453.94385,209.28,477.1645,206.30923,477.1645
1262,292,2,104.972595,457.80875,111.91016,479.98602,108.441376,479.98602
1262,287,2,154.69458,485.07382,162.68744,507.084,158.69101,507.084
1262,347,2,191.23091,427.2337,198.7757,443.429,195.0033,443.429
1262,348,1,93.38575,398.09293,98.13191,421.69196,95.758835,421.69196
1262,335,2,173.07686,426.81247,180.74576,445.8549,176.91132,445.8549
1262,327,0,276.05453,403.08658,281.22687,418.15347,278.6407,418.15347
1262,338,2,232.24698,496.67603,240.16669,520.4704,236.20683,520.4704
1262,314,2,231.44766,433.62357,239.71866,453.19006,235.58316,453.19006
1262,290,2,115.41762,430.21756,122.63541,448.6547,119.02651,448.6547
1262,344,1,95.64641,394.59036,102.08515,418.3635,98.86578,418.3635
1263,330,2,56.135777,480.13196,67.838005,504.2766,61.986893,504.2766
1263,326,2,69.906204,470.51224,79.43664,492.99155,74.67142,492.99155
1263,340,2,220.39304,405.03677,226.91356,421.92093,223.65329,421.92093
1263,320,2,39.53846,458.73495,48.364807,481.1756,43.951633,481.1756
1263,331,2,202.56827,454.25623,208.68883,477.24365,205.62854,477.24365
1263,292,2,102.96965,457.40332,110.88048,480.28842,106.925064,480.28842
1263,348,1,91.56581,399.2649,98.509186,422.29373,95.0375,422.29373
1263,327,0,275.2314,403.4366,279.97824,418.24344,277.60483,418.24344
1263,287,2,154.10239,485.4159,162.16257,507.17026,158.13248,507.17026
1263,347,2,189.44519,426.42288,197.6059,443.60745,193.52554,443.60745
1263,338,2,230.66043,497.16052,239.15256,520.92096,234.9065,520.92096
1263,290,2,115.35909,429.15744,122.352844,448.4882,118.85597,448.4882
1264,330,2,55.6749,480.02008,66.2241,504.78113,60.9495,504.78113
1264,326,2,68.91466,470.54752,77.82767,493.61414,73.37116,493.61414
1264,320,2,38.971905,458.58295,48.227295,481.095,43.5996,481.095
1264,331,2,202.02654,454.05435,207.69418,477.15558,204.86035,477.15558
1264,287,2,153.93639,485.4359,162.03723,507.84592,157.98682,507.84592
1264,340,2,219.79431,404.9823,225.96729,421.39215,222.8808,421.39215
1264,292,2,101.98252,456.99625,110.29838,480.04553,106.14045,480.04553
1264,347,2,185.97166,425.14502,195.79164,445.3451,190.88165,445.3451
1264,290,2,115.37182,428.93524,122.357605,448.04178,118.864716,448.04178
1264,348,1,91.27643,399.61215,98.544556,422.59586,94.91049,422.59586
1264,327,0,274.49844,403.38782,279.4144,418.31866,276.95642,418.31866
1264,338,2,230.19193,497.59793,238.60234,521.8881,234.39713,521.8881
1265,326,2,68.93571,470.82742,76.65874,493.17517,72.797226,493.17517
1265,330,2,55.57685,480.53238,65.1493,505.01538,60.363075,505.01538
1265,292,2,101.08971,456.9289,109.783516,481.28116,105.436615,481.28116
1265,347,2,184.84515,426.62018,193.80502,446.33633,189.32509,446.33633
1265,331,2,201.03946,453.709,207.33853,475.6213,204.189,475.6213
1265,320,2,39.36317,458.61975,47.7277,481.20126,43.545433,481.20126
1265,287,2,154.0053,485.70905,162.07188,508.14096,158.03859,508.14096
1265,340,2,219.21556,405.6394,225.1054,420.99988,222.16048,420.99988
1265,338,2,230.13434,497.60367,238.30095,522.62854,234.21765,522.62854
1265,290,2,115.42696,428.4183,122.42037,448.0315,118.92367,448.0315
1265,348,1,90.97944,398.4109,97.698814,422.70755,94.33913,422.70755
1265,327,2,274.34753,403.43222,279.17694,418.2564,276.76224,418.2564
1266,326,2,68.93181,470.83505,76.657616,493.18158,72.79471,493.18158
1266,330,2,55.5806,480.51294,65.16334,505.01044,60.37197,505.01044
1266,292,2,101.08926,456.93213,109.87421,481.298,105.481735,481.298
1266,347,2,184.84444,426.61902,193.80542,446.33838,189.32492,446.33838
1266,331,2,201.03995,453.7086,207.33882,475.62085,204.18939,475.62085
1266,320,2,39.37097,458.61722,47.76822,481.172,43.569595,481.172
1266,287,2,154.0044,485.7069,162.07225,508.14133,158.03833,508.14133
1266,340,2,219.21588,405.6425,225.10515,420.99777,222.16052,420.99777
1266,338,2,230.1298,497.5995,238.30154,522.6511,234.21567,522.6511
1266,290,2,115.4398,428.41782,122.42995,447.963,118.934875,447.963
1266,349,2,215.36052,449.84695,223.14417,471.74142,219.25235,471.74142
1266,348,1,90.97545,398.39777,97.70135,422.7043,94.338394,422.7043
1266,327,2,274.34598,403.43384,279.1782,418.25684,276.7621,418.25684
1267,326,2,68.78017,471.21143,76.55753,493.29297,72.66885,493.29297
1267,347,2,184.82118,426.09378,192.9741,446.6455,188.89764,446.6455
1267,330,2,55.850525,480.85406,64.73702,505.35208,60.293774,505.35208
1267,292,2,101.38948,456.88983,109.94265,481.49857,105.66606,481.49857
1267,331,2,200.17195,453.8,206.51476,475.3144,203.34335,475.3144
1267,320,2,39.432285,458.7577,47.727333,481.66995,43.57981,481.66995
1267,287,2,154.11365,485.54977,162.52289,508.27115,158.31827,508.27115
1267,340,2,219.18529,405.85007,224.98181,420.44907,222.08356,420.44907
1267,290,2,116.154564,428.84296,122.77949,447.64,119.467026,447.64
1267,338,2,229.88458,497.62598,238.01335,522.88324,233.94897,522.88324
1267,327,2,273.36478,402.9946,279.0612,417.97217,276.21298,417.97217
1267,348,1,91.49394,397.91245,98.112885,422.34253,94.80341,422.34253
1268,326,2,68.788315,470.69803,76.56391,493.75116,72.67612,493.75116
1268,330,2,55.86766,480.74347,64.471146,505.35577,60.169403,505.35577
1268,347,2,184.74904,426.18433,192.80417,446.59167,188.77661,446.59167
1268,292,2,101.481895,456.8061,110.033806,481.52554,105.75785,481.52554
1268,331,2,200.14082,453.906,206.47707,475.379,203.30894,475.379
1268,320,2,39.380417,458.86514,47.59892,482.0245,43.48967,482.0245
1268,287,2,154.04248,485.60574,162.49947,508.3927,158.27097,508.3927
1268,340,2,219.08505,405.68945,224.98032,422.1018,222.03268,422.1018
1268,290,2,116.1392,428.73685,122.78825,447.53964,119.46373,447.53964
1268,338,2,229.93504,497.82712,238.08902,522.9556,234.01202,522.9556
1268,327,2,273.30814,402.951,279.0849,418.05008,276.19653,418.05008
1268,348,1,91.68997,397.79825,98.1448,422.3301,94.91739,422.3301
1268,349,2,215.71564,449.16382,223.17555,471.44232,219.44559,471.44232
1269,326,2,68.93894,470.43906,76.73316,493.53568,72.83605,493.53568
1269,330,2,56.15989,481.1379,64.05332,506.01685,60.106606,506.01685
1269,287,2,154.02596,485.45145,162.94254,509.2211,158.48425,509.2211
1269,331,2,199.48077,453.5889,206.03273,475.06845,202.75674,475.06845
1269,347,2,183.21997,426.51505,191.60088,446.10846,187.41043,446.10846
1269,292,2,101.40396,456.89474,110.22273,481.0796,105.81335,481.0796
1269,320,2,40.13243,459.00864,47.755634,481.76605,43.94403,481.76605
1269,290,2,116.93438,428.0194,124.126305,446.42493,120.53034,446.42493
1269,340,2,219.06943,405.6796,223.7477,421.2319,221.40857,421.2319
1269,327,2,272.5607,403.15732,279.01413,418.04593,275.7874,418.04593
1269,348,1,91.60683,397.7958,98.12148,422.4595,94.86415,422.4595
1269,349,3,215.64731,446.1365,223.52473,470.8635,219.58603,470.8635
1269,338,2,229.40361,497.65988,238.07898,523.26825,233.7413,523.26825
1270,326,2,69.07427,470.3208,76.77293,493.07532,72.9236,493.07532
1270,330,2,56.113033,481.18796,63.93342,505.99686,60.023224,505.99686
1270,287,2,154.07692,485.3162,162.82729,509.2869,158.4521,509.2869
1270,331,2,199.4347,453.58823,205.89706,474.91556,202.66588,474.91556
1270,347,2,183.50162,426.43088,191.62381,445.8414,187.56271,445.8414
1270,292,2,101.49201,456.82294,110.21764,480.81787,105.85483,480.81787
1270,320,2,40.292294,459.1791,47.77308,481.62122,44.032684,481.62122
1270,340,2,218.9956,405.7326,223.80421,421.70093,221.3999,421.70093
1270,327,2,272.68015,402.9627,278.85162,418.07144,275.76587,418.07144
1270,290,2,117.005455,427.95782,124.09265,446.18033,120.54906,446.18033
1270,349,3,215.64003,446.02228,223.57602,470.74466,219.60803,470.74466
1270,348,1,91.68114,397.51532,98.25979,422.4488,94.97046,422.4488
1270,350,1,91.16506,404.43164,96.681496,423.8104,93.92328,423.8104
1270,338,2,229.28957,497.67264,237.9516,523.1405,233.62057,523.1405
1271,326,2,69.06534,470.39197,77.03413,493.28088,73.04973,493.28088
1271,331,2,199.12625,453.53256,205.76797,475.05103,202.44711,475.05103
1271,330,2,56.420273,481.13248,64.29968,506.24884,60.359978,506.24884
1271,287,2,154.01384,485.33124,163.69783,509.16663,158.85583,509.16663
1271,292,2,101.94938,456.58575,110.48877,481.4072,106.21907,481.4072
1271,320,2,41.300816,459.66394,48.292984,481.6667,44.796898,481.6667
1271,347,2,180.60129,427.2898,188.38521,447.6263,184.49326,447.6263
1271,327,2,272.44794,402.67105,279.18866,418.00674,275.8183,418.00674
1271,338,2,229.0928,497.9018,238.31497,523.13245,233.70389,523.13245
1271,340,2,218.9764,405.34937,223.50291,420.57074,221.23965,420.57074
1271,348,1,91.54112,396.62778,98.015564,421.90018,94.77834,421.90018
1271,350,1,91.03928,402.8893,96.5914,423.15814,93.81534,423.15814
1271,349,3,216.07207,446.39047,223.74023,470.65033,219.90616,470.65033
1271,290,2,117.18413,427.44333,125.05625,446.09027,121.12019,446.09027
1272,331,2,198.75313,453.30566,205.64468,475.2296,202.19891,475.2296
1272,326,2,69.143295,470.5528,76.86501,493.15103,73.00415,493.15103
1272,287,2,154.21724,485.2861,164.3596,509.20874,159.28842,509.20874
1272,330,2,56.739376,481.05093,64.6939,506.14865,60.716637,506.14865
1272,292,2,102.12279,456.50235,111.46307,481.43808,106.79293,481.43808
1272,320,2,41.66168,459.24332,48.55019,481.56235,45.105934,481.56235
1272,347,2,179.66914,428.18817,187.62631,448.4171,183.64774,448.4171
1272,338,2,228.86201,497.8133,238.52675,523.11884,233.69438,523.11884
1272,327,2,272.38742,402.81546,279.11996,417.93472,275.7537,417.93472
1272,348,1,91.36422,396.7908,97.912796,421.85947,94.638504,421.85947
1272,350,1,90.82382,403.55154,96.46085,423.11707,93.642334,423.11707
1272,340,2,218.50546,405.33728,223.28392,421.32608,220.89468,421.32608
1272,349,3,217.22163,443.8696,224.79343,470.33304,221.00754,470.33304
1272,290,2,117.583885,427.46393,126.31231,446.51453,121.9481,446.51453
1273,331,2,198.23717,453.36557,205.19199,475.39117,201.71457,475.39117
1273,326,2,69.66733,470.2626,77.43014,493.4623,73.54874,493.4623
1273,292,2,103.28735,456.21478,111.99851,480.6896,107.64293,480.6896
1273,287,2,155.11581,485.51764,165.01158,509.53833,160.06369,509.53833
1273,330,2,57.18917,482.40448,64.18569,506.90677,60.68743,506.90677
1273,320,2,42.41324,458.20822,49.7716,481.04462,46.09242,481.04462
1273,338,2,228.29297,498.1067,238.65224,523.34125,233.4726,523.34125
1273,347,2,178.00728,426.99713,185.81535,448.02792,181.91132,448.02792
1273,327,2,272.2372,403.0164,278.79895,418.33182,275.51807,418.33182
1273,348,1,91.59531,396.58853,98.18417,421.52576,94.88974,421.52576
1273,340,2,218.39511,404.78265,223.36346,420.8098,220.87929,420.8098
1273,350,1,90.95575,402.86218,96.50844,422.7656,93.73209,422.7656
1273,290,2,118.607574,427.55127,127.434875,446.12604,123.021225,446.12604
1274,331,2,198.24239,453.3589,205.19162,475.38998,201.71701,475.38998
1274,326,2,69.670074,470.26373,77.4266,493.4568,73.54834,493.4568
1274,292,2,103.30604,456.2274,112.0067,480.63556,107.65637,480.63556
1274,287,2,155.1163,485.52042,165.00931,509.53732,160.0628,509.53732
1274,330,2,57.189777,482.4062,64.18441,506.9037,60.687096,506.9037
1274,320,2,42.413788,458.2092,49.770702,481.0417,46.092247,481.0417
1274,338,2,228.29521,498.11035,238.65012,523.33966,233.47266,523.33966
1274,347,2,178.0223,426.99875,185.81311,448.0242,181.9177,448.0242
1274,327,2,272.26434,403.0183,278.81396,418.32547,275.53915,418.32547
1274,348,1,91.587906,396.74954,98.136055,421.5609,94.861984,421.5609
1274,340,2,218.39326,404.7858,223.36238,420.80502,220.87782,420.80502
1274,350,1,90.9691,402.95605,96.50568,422.79834,93.73739,422.79834
1274,351,3,219.83057,435.24927,229.6843,459.66995,224.75743,459.66995
1274,290,2,118.61052,427.55038,127.43006,446.11972,123.020294,446.11972
1274,349,3,217.8626,440.04102,225.93454,469.95187,221.89856,469.95187
1275,331,2,196.77496,453.39206,205.1474,475.38947,200.96118,475.38947
1275,326,2,69.69302,470.12747,77.73361,493.54636,73.71332,493.54636
1275,287,2,156.15765,485.23706,165.56056,509.6482,160.8591,509.6482
1275,330,2,57.36621,482.27887,64.55038,506.57974,60.958294,506.57974
1275,292,2,103.12249,455.84396,112.986885,480.7419,108.05469,480.7419
1275,320,2,42.487232,457.54626,50.64441,480.35867,46.56582,480.35867
1275,338,2,227.496,498.25827,239.2061,523.7235,233.35104,523.7235
1275,347,2,174.40004,427.9023,184.30986,449.01062,179.35495,449.01062
1275,327,2,272.53284,403.38617,278.19504,418.7483,275.36395,418.7483
1275,351,3,219.14621,435.1622,229.22527,465.379,224.18573,465.379
1275,348,1,91.51983,395.88516,98.53857,421.75732,95.0292,421.75732
1275,350,1,90.94029,402.1036,96.5964,422.8559,93.76834,422.8559
1275,290,2,119.02718,427.61392,128.19217,445.92673,123.60968,445.92673
1275,349,3,217.9547,440.143,225.44157,468.92557,221.69814,468.92557
1275,340,2,218.17488,404.82617,223.29478,420.27002,220.73483,420.27002
1276,331,2,196.18811,453.5135,205.10626,475.56973,200.64719,475.56973
1276,326,2,70.16264,469.65164,78.838646,493.70316,74.50064,493.70316
1276,330,2,56.774567,481.82285,65.59982,506.7701,61.187195,506.7701
1276,287,2,156.52057,485.35892,165.92165,509.06558,161.2211,509.06558
1276,292,2,104.6081,456.19257,112.828186,475.5975,108.71814,475.5975
1276,348,1,91.410065,395.06927,98.65492,421.58038,95.03249,421.58038
1276,347,2,173.26855,428.6893,183.72502,449.27264,178.4968,449.27264
1276,338,2,227.27461,498.02655,239.73965,523.7837,233.50714,523.7837
1276,350,1,90.74444,400.6071,96.69068,422.62814,93.71756,422.62814
1276,320,2,42.49593,455.95444,50.865677,480.17432,46.6808,480.17432
1276,351,3,218.69594,435.7618,228.05965,466.67184,223.37779,466.67184
1276,327,2,273.12073,403.78833,277.4863,418.36536,275.30353,418.36536
1276,349,3,218.29802,437.94232,225.80237,468.24472,222.0502,468.24472
1276,290,2,119.58815,427.7251,129.36366,445.56076,124.47591,445.56076
1277,331,2,196.14854,453.5623,205.1245,475.64026,200.63652,475.64026
1277,326,2,70.12656,469.69217,78.512085,493.649,74.31932,493.649
1277,330,2,56.80673,481.85547,65.45975,506.80273,61.13324,506.80273
1277,287,2,156.47066,485.3367,165.9894,509.2037,161.23003,509.2037
1277,292,2,104.42241,456.18094,112.44052,476.5707,108.431465,476.5707
1277,320,2,42.49488,456.10648,50.84406,480.1207,46.66947,480.1207
1277,348,1,91.53753,395.0111,98.84121,421.06323,95.18937,421.06323
1277,347,2,173.36003,428.51807,183.7412,449.4337,178.55061,449.4337
1277,338,2,227.26465,497.9488,239.71703,523.79535,233.49084,523.79535
